country_code,country_name,is_benchmark,indicator_code,indicator_name,indicator_group,year,value,source,is_missing,value_original,was_missing_originally,value_cleaned,was_imputed,impute_method,missing_position,latest_year_in_series,imputation_assumption
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2015,4.514,World Bank API,False,4.514,False,4.514,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2016,4.301,World Bank API,False,4.301,False,4.301,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2017,3.783,World Bank API,False,3.783,False,3.783,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2018,4.387,World Bank API,False,4.387,False,4.387,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2019,3.59,World Bank API,False,3.59,False,3.59,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2020,4.255,World Bank API,False,4.255,False,4.255,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2021,3.827,World Bank API,False,3.827,False,3.827,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2022,3.462,World Bank API,False,3.462,False,3.462,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2023,3.308,World Bank API,False,3.308,False,3.308,False,none,not_missing,2024,none
IDN,Indonesia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2024,3.301,World Bank API,False,3.301,False,3.301,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2015,133.45841400103,World Bank API,False,133.45841400103,False,133.45841400103,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2016,125.627644524442,World Bank API,False,125.627644524442,False,125.627644524442,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2017,115.551192369591,World Bank API,False,115.551192369591,False,115.551192369591,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2018,119.309943480982,World Bank API,False,119.309943480982,False,119.309943480982,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2019,129.957441474291,World Bank API,False,129.957441474291,False,129.957441474291,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2020,126.075894769858,World Bank API,False,126.075894769858,False,126.075894769858,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2021,117.234785164989,World Bank API,False,117.234785164989,False,117.234785164989,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2022,113.391506572248,World Bank API,False,113.391506572248,False,113.391506572248,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2023,120.80911943838,World Bank API,False,120.80911943838,False,120.80911943838,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2024,116.091961125929,World Bank API,False,116.091961125929,False,116.091961125929,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2015,0.534485428160887,World Bank API,False,0.534485428160887,False,0.534485428160887,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2016,0.615922622642822,World Bank API,False,0.615922622642822,False,0.615922622642822,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2017,0.831393686402579,World Bank API,False,0.831393686402579,False,0.831393686402579,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2018,1.02122815035674,World Bank API,False,1.02122815035674,False,1.02122815035674,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2019,1.11871609188205,World Bank API,False,1.11871609188205,False,1.11871609188205,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2020,1.39770029835926,World Bank API,False,1.39770029835926,False,1.39770029835926,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2021,1.98089406311481,World Bank API,False,1.98089406311481,False,1.98089406311481,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2022,2.9638308346303,World Bank API,False,2.9638308346303,False,2.9638308346303,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2023,3.64181801068419,World Bank API,False,3.64181801068419,False,3.64181801068419,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2024,4.14566160137529,World Bank API,False,4.14566160137529,False,4.14566160137529,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2015,6.43319107021405,World Bank API,False,6.43319107021405,False,6.43319107021405,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2016,32.3984517141849,World Bank API,False,32.3984517141849,False,32.3984517141849,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2017,32.9002785437986,World Bank API,False,32.9002785437986,False,32.9002785437986,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2018,65.0,World Bank API,False,65.0,False,65.0,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2019,52.305878224498,World Bank API,False,52.305878224498,False,52.305878224498,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2020,56.37590027,World Bank API,False,56.37590027,False,56.37590027,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2021,60.76269913,World Bank API,False,60.76269913,False,60.76269913,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2022,65.49079895,World Bank API,False,65.49079895,False,65.49079895,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2023,68.92549896,World Bank API,False,68.92549896,False,68.92549896,False,none,not_missing,2024,none
KHM,Cambodia,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2024,68.47530365,World Bank API,False,68.47530365,False,68.47530365,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2015,42.4684239936853,World Bank API,False,42.4684239936853,False,42.4684239936853,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2016,37.5402628887708,World Bank API,False,37.5402628887708,False,37.5402628887708,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2017,38.206389128721,World Bank API,False,38.206389128721,False,38.206389128721,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2018,38.999256028288,World Bank API,False,38.999256028288,False,38.999256028288,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2019,39.8680962570644,World Bank API,False,39.8680962570644,False,39.8680962570644,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2020,36.8999777254893,World Bank API,False,36.8999777254893,False,36.8999777254893,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2021,37.1315873016896,World Bank API,False,37.1315873016896,False,37.1315873016896,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2022,36.1906415430912,World Bank API,False,36.1906415430912,False,36.1906415430912,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2023,35.304617697339,World Bank API,False,35.304617697339,False,35.304617697339,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2024,34.1649557689114,World Bank API,False,34.1649557689114,False,34.1649557689114,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2015,24.9213861091188,World Bank API,False,24.9213861091188,False,24.9213861091188,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2016,25.7634256473618,World Bank API,False,25.7634256473618,False,25.7634256473618,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2017,25.4909057699602,World Bank API,False,25.4909057699602,False,25.4909057699602,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2018,25.0168550948899,World Bank API,False,25.0168550948899,False,25.0168550948899,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2019,24.4731410912226,World Bank API,False,24.4731410912226,False,24.4731410912226,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2020,25.1450484861575,World Bank API,False,25.1450484861575,False,25.1450484861575,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2021,26.4143976143543,World Bank API,False,26.4143976143543,False,26.4143976143543,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2022,27.0439382363786,World Bank API,False,27.0439382363786,False,27.0439382363786,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2023,27.5630254285235,World Bank API,False,27.5630254285235,False,27.5630254285235,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2024,28.4335285509441,World Bank API,False,28.4335285509441,False,28.4335285509441,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2015,32.6102017562834,World Bank API,False,32.6102017562834,False,32.6102017562834,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2016,36.696322866151,World Bank API,False,36.696322866151,False,36.696322866151,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2017,36.3027275126302,World Bank API,False,36.3027275126302,False,36.3027275126302,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2018,35.9839108164185,World Bank API,False,35.9839108164185,False,35.9839108164185,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2019,35.658762651713,World Bank API,False,35.658762651713,False,35.658762651713,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2020,37.9549737883533,World Bank API,False,37.9549737883533,False,37.9549737883533,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2021,36.4540258308825,World Bank API,False,36.4540258308825,False,36.4540258308825,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2022,36.765430397567,World Bank API,False,36.765430397567,False,36.765430397567,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2023,37.1323568741375,World Bank API,False,37.1323568741375,False,37.1323568741375,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2024,37.4015058521057,World Bank API,False,37.4015058521057,False,37.4015058521057,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2015,0.744,World Bank API,False,0.744,False,0.744,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2016,1.137,World Bank API,False,1.137,False,1.137,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2017,0.382,World Bank API,False,0.382,False,0.382,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2018,0.38,World Bank API,False,0.38,False,0.38,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2019,0.378,World Bank API,False,0.378,False,0.378,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2020,0.474,World Bank API,False,0.474,False,0.474,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2021,0.83,World Bank API,False,0.83,False,0.83,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2022,0.687,World Bank API,False,0.687,False,0.687,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2023,0.703,World Bank API,False,0.703,False,0.703,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.1524.ZS,Youth unemployment (% of total labor force ages 15-24),EVI,2024,0.704,World Bank API,False,0.704,False,0.704,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2015,0.393,World Bank API,False,0.393,False,0.393,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2016,0.716,World Bank API,False,0.716,False,0.716,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2017,0.141,World Bank API,False,0.141,False,0.141,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2018,0.129,World Bank API,False,0.129,False,0.129,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2019,0.119,World Bank API,False,0.119,False,0.119,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2020,0.172,World Bank API,False,0.172,False,0.172,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2021,0.396,World Bank API,False,0.396,False,0.396,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2022,0.245,World Bank API,False,0.245,False,0.245,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2023,0.256,World Bank API,False,0.256,False,0.256,False,none,not_missing,2024,none
KHM,Cambodia,False,SL.UEM.TOTL.ZS,"Unemployment,total (% of total labor force)",EVI,2024,0.254,World Bank API,False,0.254,False,0.254,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2015,54.7979496136596,World Bank API,False,54.7979496136596,False,54.7979496136596,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2016,57.2966195875928,World Bank API,False,57.2966195875928,False,57.2966195875928,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2017,52.8887895907566,World Bank API,False,52.8887895907566,False,52.8887895907566,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2018,51.3792491489602,World Bank API,False,51.3792491489602,False,51.3792491489602,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2019,64.0668582946144,World Bank API,False,64.0668582946144,False,64.0668582946144,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2020,63.1139885984314,World Bank API,False,63.1139885984314,False,63.1139885984314,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2021,64.7101497693472,World Bank API,False,64.7101497693472,False,64.7101497693472,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2022,63.3546046458219,World Bank API,False,63.3546046458219,False,63.3546046458219,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2023,64.7588066942788,World Bank API,False,64.7588066942788,False,64.7588066942788,False,none,not_missing,2024,none
LAO,Laos,False,IT.CEL.SETS.P2,Mobile cellular subscriptions (per 100 people),DRI,2024,,World Bank API,True,,True,64.7588066942788,True,ffill,end_of_series,2024,previous available year is used as a conservative proxy
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2015,0.213918838751508,World Bank API,False,0.213918838751508,False,0.213918838751508,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2016,0.353548994456637,World Bank API,False,0.353548994456637,False,0.353548994456637,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2017,0.387808918792952,World Bank API,False,0.387808918792952,False,0.387808918792952,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2018,0.636626171692238,World Bank API,False,0.636626171692238,False,0.636626171692238,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2019,1.0539352904733,World Bank API,False,1.0539352904733,False,1.0539352904733,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2020,1.67210846259045,World Bank API,False,1.67210846259045,False,1.67210846259045,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2021,2.0226898696049,World Bank API,False,2.0226898696049,False,2.0226898696049,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2022,2.38186047453058,World Bank API,False,2.38186047453058,False,2.38186047453058,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2023,2.72021122524182,World Bank API,False,2.72021122524182,False,2.72021122524182,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.BBND.P2,Fixed broadband subscriptions (per 100 people),DRI,2024,,World Bank API,True,,True,2.72021122524182,True,ffill,end_of_series,2024,previous available year is used as a conservative proxy
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2015,18.20000076,World Bank API,False,18.20000076,False,18.20000076,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2016,21.87000084,World Bank API,False,21.87000084,False,21.87000084,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2017,25.51040077,World Bank API,False,25.51040077,False,25.51040077,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2018,36.27130127,World Bank API,False,36.27130127,False,36.27130127,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2019,47.03229904,World Bank API,False,47.03229904,False,47.03229904,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2020,54.0,World Bank API,False,54.0,False,54.0,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2021,62.0,World Bank API,False,62.0,False,62.0,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2022,64.54000092,World Bank API,False,64.54000092,False,64.54000092,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2023,64.39800262,World Bank API,False,64.39800262,False,64.39800262,False,none,not_missing,2024,none
LAO,Laos,False,IT.NET.USER.ZS,Individuals using the Internet (% of population),DRI,2024,65.59269714,World Bank API,False,65.59269714,False,65.59269714,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2015,72.9649532307863,World Bank API,False,72.9649532307863,False,72.9649532307863,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2016,71.8509145672025,World Bank API,False,71.8509145672025,False,71.8509145672025,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2017,70.5291019202622,World Bank API,False,70.5291019202622,False,70.5291019202622,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2018,69.8638841171341,World Bank API,False,69.8638841171341,False,69.8638841171341,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2019,69.3587576077181,World Bank API,False,69.3587576077181,False,69.3587576077181,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2020,69.9552282806947,World Bank API,False,69.9552282806947,False,69.9552282806947,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2021,69.8577324066029,World Bank API,False,69.8577324066029,False,69.8577324066029,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2022,69.5659733337719,World Bank API,False,69.5659733337719,False,69.5659733337719,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2023,69.3876980673051,World Bank API,False,69.3876980673051,False,69.3876980673051,False,none,not_missing,2024,none
LAO,Laos,False,SL.AGR.EMPL.ZS,Employment in agriculture (% of total employment),EVI,2024,68.9120737008234,World Bank API,False,68.9120737008234,False,68.9120737008234,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2015,6.27582116644838,World Bank API,False,6.27582116644838,False,6.27582116644838,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2016,6.37590963228787,World Bank API,False,6.37590963228787,False,6.37590963228787,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2017,6.51502934586047,World Bank API,False,6.51502934586047,False,6.51502934586047,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2018,6.79373611797991,World Bank API,False,6.79373611797991,False,6.79373611797991,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2019,7.00855639208981,World Bank API,False,7.00855639208981,False,7.00855639208981,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2020,6.9752200520285,World Bank API,False,6.9752200520285,False,6.9752200520285,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2021,7.09983537042888,World Bank API,False,7.09983537042888,False,7.09983537042888,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2022,7.17840668729181,World Bank API,False,7.17840668729181,False,7.17840668729181,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2023,7.24890970605785,World Bank API,False,7.24890970605785,False,7.24890970605785,False,none,not_missing,2024,none
LAO,Laos,False,SL.IND.EMPL.ZS,Employment in industry (% of total employment),EVI,2024,7.39985422237704,World Bank API,False,7.39985422237704,False,7.39985422237704,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2015,20.7592256027653,World Bank API,False,20.7592256027653,False,20.7592256027653,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2016,21.7731758005097,World Bank API,False,21.7731758005097,False,21.7731758005097,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2017,22.9559052518719,World Bank API,False,22.9559052518719,False,22.9559052518719,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2018,23.342344814088,World Bank API,False,23.342344814088,False,23.342344814088,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2019,23.6326860001921,World Bank API,False,23.6326860001921,False,23.6326860001921,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2020,23.0695516672768,World Bank API,False,23.0695516672768,False,23.0695516672768,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2021,23.0424322229682,World Bank API,False,23.0424322229682,False,23.0424322229682,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2022,23.2556199789363,World Bank API,False,23.2556199789363,False,23.2556199789363,False,none,not_missing,2024,none
LAO,Laos,False,SL.SRV.EMPL.ZS,Employment in services (% of total employment),EVI,2023,23.3633634152757,World Bank API,False,23.3633634152757,False,23.3633634152757,False,none,not_missing,2024,none
